User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Age_Group,App_Usage_Count_Group
U36163,20,Other,Freelancer,iOS,9.9,7.0,1,7.7,7,55,5,4.3,18-28,Heavy (36-50)
U36164,40,Female,Student,Android,3.7,6.8,10,6.0,5,13,3,12.0,40-50,Moderate (11-20)
U36165,60,Other,Business Owner,Android,3.5,2.4,8,5.6,2,21,1,5.8,51-60,High (21-35)
U36166,56,Male,Business Owner,iOS,11.7,7.0,1,7.7,1,15,0,4.3,51-60,Moderate (11-20)
U36167,41,Other,Freelancer,iOS,10.0,2.0,9,6.7,9,56,3,6.9,40-50,Heavy (36-50)
U36168,43,Male,Student,iOS,11.1,7.8,8,4.0,8,30,0,9.3,40-50,High (21-35)
U36169,31,Female,Business Owner,iOS,12.0,1.5,8,6.5,10,26,3,13.2,29-39,High (21-35)
U36170,37,Other,Business Owner,iOS,4.3,1.1,6,5.2,5,40,3,12.1,29-39,Heavy (36-50)
U36171,33,Female,Business Owner,iOS,4.9,2.3,10,6.1,2,14,6,7.0,29-39,Moderate (11-20)
U36172,23,Other,Business Owner,iOS,3.0,4.8,2,6.4,9,18,3,3.3,18-28,Moderate (11-20)
U36173,50,Male,Business Owner,Android,9.3,4.0,5,8.5,10,41,1,9.0,40-50,Heavy (36-50)
U36174,21,Male,Freelancer,iOS,10.8,4.4,2,8.0,4,16,5,4.1,18-28,Moderate (11-20)
U36175,58,Other,Business Owner,iOS,1.5,4.4,10,6.0,1,40,2,8.9,51-60,Heavy (36-50)
U36176,59,Female,Student,Android,11.8,7.1,6,7.4,9,13,5,7.4,51-60,Moderate (11-20)
U36177,46,Other,Freelancer,Android,1.6,2.7,10,4.2,6,9,5,4.5,40-50,Light (1-10)
U36178,31,Other,Professional,iOS,6.5,5.0,2,5.9,4,41,0,3.9,29-39,Heavy (36-50)
U36179,55,Female,Professional,iOS,5.4,3.2,4,4.7,2,6,3,7.4,51-60,Light (1-10)
U36180,27,Male,Business Owner,Android,2.3,2.8,10,7.1,1,44,0,8.2,18-28,Heavy (36-50)
U36181,19,Female,Professional,iOS,5.8,1.8,9,4.5,6,41,3,6.3,18-28,Heavy (36-50)
U36182,20,Other,Freelancer,iOS,4.6,3.9,6,8.1,8,19,5,5.3,18-28,Moderate (11-20)
U36183,26,Male,Freelancer,iOS,5.1,0.7,1,8.5,7,26,1,8.3,18-28,High (21-35)
U36184,40,Male,Student,Android,3.6,7.6,10,6.0,5,22,3,11.1,40-50,High (21-35)
U36185,51,Other,Student,iOS,10.3,2.1,5,5.4,10,35,3,6.3,51-60,High (21-35)
U36186,40,Female,Professional,iOS,1.0,2.9,8,8.3,8,29,0,5.2,40-50,High (21-35)
U36187,45,Male,Business Owner,iOS,6.6,2.9,9,4.8,8,43,2,5.2,40-50,Heavy (36-50)
U36188,39,Female,Professional,iOS,4.9,5.6,9,5.2,9,26,2,10.0,29-39,High (21-35)
U36189,31,Other,Professional,iOS,10.5,2.9,2,7.7,7,54,4,9.1,29-39,Heavy (36-50)
U36190,33,Female,Student,iOS,1.6,1.1,3,7.2,4,9,0,8.4,29-39,Light (1-10)
U36191,48,Female,Student,Android,6.7,2.7,2,7.5,9,29,1,9.7,40-50,High (21-35)
U36192,48,Female,Professional,iOS,10.2,3.5,2,8.2,6,53,4,13.8,40-50,Heavy (36-50)
U36193,48,Male,Business Owner,Android,2.3,2.4,5,6.5,5,17,1,5.6,40-50,Moderate (11-20)
U36194,33,Other,Freelancer,Android,4.9,4.2,5,7.2,5,22,2,6.8,29-39,High (21-35)
U36195,19,Female,Freelancer,iOS,11.4,7.4,5,5.4,6,18,5,6.6,18-28,Moderate (11-20)
U36196,30,Female,Business Owner,Android,11.3,3.5,2,8.6,9,44,2,9.4,29-39,Heavy (36-50)
U36197,24,Other,Business Owner,iOS,8.0,6.4,2,6.5,4,49,5,3.2,18-28,Heavy (36-50)
U36198,42,Male,Freelancer,Android,8.0,6.0,9,6.5,6,47,6,9.7,40-50,Heavy (36-50)
U36199,49,Female,Business Owner,iOS,2.1,3.7,1,5.2,2,50,6,11.9,40-50,Heavy (36-50)
U36200,53,Female,Professional,iOS,2.0,2.5,7,5.7,3,44,5,13.9,51-60,Heavy (36-50)
U36201,48,Female,Freelancer,Android,2.8,7.2,5,7.8,8,59,2,7.3,40-50,Heavy (36-50)
U36202,24,Male,Freelancer,Android,6.5,4.7,4,8.2,6,14,3,3.1,18-28,Moderate (11-20)
U36203,55,Other,Student,iOS,11.8,5.0,2,6.5,5,16,2,11.3,51-60,Moderate (11-20)
U36204,28,Female,Professional,iOS,4.4,7.3,7,9.0,3,56,3,12.1,18-28,Heavy (36-50)
U36205,44,Female,Business Owner,Android,2.8,1.8,4,4.3,5,14,0,3.7,40-50,Moderate (11-20)
U36206,24,Female,Student,Android,8.5,0.7,8,7.6,3,35,3,11.2,18-28,High (21-35)
U36207,41,Other,Freelancer,iOS,2.6,2.0,7,5.8,4,53,3,2.4,40-50,Heavy (36-50)
U36208,36,Other,Student,Android,9.2,3.0,2,8.5,8,28,3,12.0,29-39,High (21-35)
U36209,53,Male,Freelancer,iOS,3.3,3.6,3,5.1,9,20,2,7.6,51-60,Moderate (11-20)
U36210,48,Female,Student,Android,10.7,5.7,7,8.6,4,60,6,6.3,40-50,Heavy (36-50)
U36211,27,Female,Business Owner,iOS,9.6,4.6,9,8.3,9,53,1,4.4,18-28,Heavy (36-50)
U36212,18,Male,Student,iOS,7.4,6.1,4,8.0,4,11,6,3.5,18-28,Moderate (11-20)
U36213,24,Female,Business Owner,iOS,7.2,7.8,3,4.4,9,34,6,6.7,18-28,High (21-35)
U36214,27,Male,Student,iOS,2.2,7.4,7,7.3,4,18,6,5.6,18-28,Moderate (11-20)
U36215,34,Other,Professional,Android,6.5,2.3,2,4.9,3,58,0,10.2,29-39,Heavy (36-50)
U36216,60,Female,Professional,iOS,11.7,2.0,4,5.0,6,28,2,3.7,51-60,High (21-35)
U36217,21,Male,Freelancer,iOS,9.2,1.8,6,5.4,5,59,4,5.9,18-28,Heavy (36-50)
U36218,26,Other,Student,Android,3.3,4.3,8,8.9,3,23,0,5.6,18-28,High (21-35)
U36219,41,Other,Business Owner,iOS,5.0,7.9,10,7.2,8,30,0,2.6,40-50,High (21-35)
U36220,36,Other,Student,iOS,6.1,7.2,3,8.5,5,20,4,3.9,29-39,Moderate (11-20)
U36221,39,Male,Business Owner,iOS,8.9,0.6,9,6.8,3,9,3,7.5,29-39,Light (1-10)
U36222,38,Other,Student,iOS,7.9,7.6,1,4.7,7,28,1,13.6,29-39,High (21-35)
U36223,19,Male,Student,Android,5.5,3.8,1,8.6,10,36,6,11.5,18-28,Heavy (36-50)
U36224,60,Other,Professional,iOS,4.4,4.7,9,5.0,1,31,1,10.4,51-60,High (21-35)
U36225,21,Male,Freelancer,Android,4.2,3.4,3,5.2,4,23,3,7.7,18-28,High (21-35)
U36226,39,Male,Professional,iOS,2.2,4.5,2,8.2,1,56,1,9.4,29-39,Heavy (36-50)
U36227,36,Female,Freelancer,iOS,2.0,3.5,5,4.3,2,54,6,5.8,29-39,Heavy (36-50)
U36228,55,Other,Freelancer,Android,11.0,4.0,5,7.5,9,51,0,12.8,51-60,Heavy (36-50)
U36229,20,Other,Freelancer,Android,11.0,3.6,7,5.5,2,39,3,5.7,18-28,Heavy (36-50)
U36230,50,Other,Business Owner,Android,2.6,2.6,4,5.5,5,29,1,8.0,40-50,High (21-35)
U36231,20,Female,Freelancer,Android,5.3,1.8,9,4.7,8,18,2,4.9,18-28,Moderate (11-20)
U36232,60,Male,Student,iOS,11.0,3.2,8,6.4,2,27,5,13.0,51-60,High (21-35)
U36233,54,Female,Business Owner,Android,10.7,6.6,4,6.9,7,6,2,5.7,51-60,Light (1-10)
U36234,55,Female,Professional,Android,6.8,7.5,10,9.0,6,52,5,3.2,51-60,Heavy (36-50)
U36235,53,Male,Student,iOS,5.6,6.2,7,6.6,4,60,4,10.6,51-60,Heavy (36-50)
U36236,31,Other,Freelancer,iOS,6.1,5.7,6,5.2,1,49,6,2.5,29-39,Heavy (36-50)
U36237,54,Other,Business Owner,iOS,3.5,1.1,5,4.2,5,54,5,12.5,51-60,Heavy (36-50)
U36238,49,Other,Professional,Android,6.7,3.6,4,7.0,8,56,0,4.7,40-50,Heavy (36-50)
U36239,43,Male,Freelancer,Android,8.1,4.1,4,6.2,7,58,0,8.7,40-50,Heavy (36-50)
U36240,58,Female,Professional,iOS,5.1,2.5,9,7.0,8,38,3,11.3,51-60,Heavy (36-50)
U36241,47,Female,Professional,iOS,2.8,2.2,10,7.0,6,43,0,4.7,40-50,Heavy (36-50)
U36242,33,Female,Professional,Android,7.4,1.4,2,6.4,10,42,3,4.0,29-39,Heavy (36-50)
U36243,51,Other,Professional,iOS,1.4,1.3,3,8.7,2,13,0,9.3,51-60,Moderate (11-20)
U36244,50,Female,Student,Android,9.3,2.8,5,5.8,5,21,2,7.7,40-50,High (21-35)
U36245,48,Male,Student,Android,4.2,3.7,10,5.4,3,26,0,10.6,40-50,High (21-35)
U36246,26,Male,Business Owner,iOS,7.2,1.2,8,8.0,8,60,6,4.1,18-28,Heavy (36-50)
U36247,37,Female,Freelancer,iOS,10.2,5.3,10,7.6,1,47,1,11.9,29-39,Heavy (36-50)
U36248,42,Other,Freelancer,iOS,11.7,3.1,3,7.4,3,47,0,9.2,40-50,Heavy (36-50)
U36249,24,Other,Business Owner,iOS,7.4,5.3,1,8.9,10,42,6,12.3,18-28,Heavy (36-50)
U36250,43,Other,Business Owner,Android,7.3,5.0,9,4.0,10,48,6,8.7,40-50,Heavy (36-50)
U36251,31,Other,Business Owner,Android,10.9,4.5,10,6.1,8,5,3,12.4,29-39,Light (1-10)
U36252,18,Female,Business Owner,iOS,6.1,5.9,6,6.5,9,12,1,5.1,18-28,Moderate (11-20)
U36253,30,Male,Professional,Android,6.5,2.4,6,8.5,5,22,0,13.8,29-39,High (21-35)
U36254,36,Female,Professional,Android,9.4,4.2,7,6.8,9,34,1,12.3,29-39,High (21-35)
U36255,33,Male,Freelancer,Android,10.6,7.5,4,7.5,8,54,1,9.7,29-39,Heavy (36-50)
U36256,51,Male,Student,iOS,6.4,1.1,10,8.6,4,23,5,11.0,51-60,High (21-35)
U36257,32,Male,Business Owner,iOS,1.3,2.6,1,7.2,3,15,3,10.5,29-39,Moderate (11-20)
U36258,60,Male,Freelancer,Android,5.9,3.5,10,6.6,4,25,1,5.0,51-60,High (21-35)
U36259,21,Male,Freelancer,iOS,4.8,3.8,1,8.5,7,22,2,7.0,18-28,High (21-35)
U36260,19,Male,Professional,iOS,1.8,3.3,2,5.4,5,22,1,7.9,18-28,High (21-35)
U36261,19,Male,Student,iOS,5.4,4.2,10,6.9,1,28,1,4.5,18-28,High (21-35)
U36262,55,Other,Professional,iOS,2.3,4.8,8,7.4,2,35,4,5.9,51-60,High (21-35)
U36263,23,Other,Student,iOS,8.7,5.6,10,5.2,6,57,3,5.2,18-28,Heavy (36-50)
U36264,36,Female,Professional,Android,11.1,4.9,8,7.2,10,19,2,6.1,29-39,Moderate (11-20)
U36265,32,Other,Freelancer,Android,5.5,6.7,4,6.8,7,60,3,2.1,29-39,Heavy (36-50)
U36266,38,Female,Professional,iOS,3.7,0.8,8,6.0,9,32,1,6.0,29-39,High (21-35)
U36267,28,Male,Professional,Android,11.9,7.1,8,6.3,10,35,6,7.0,18-28,High (21-35)
U36268,57,Other,Professional,Android,3.5,5.1,8,7.1,1,38,2,2.3,51-60,Heavy (36-50)
U36269,37,Female,Student,iOS,4.3,5.4,8,7.0,7,56,0,7.4,29-39,Heavy (36-50)
U36270,57,Other,Professional,Android,6.9,7.0,3,4.5,5,59,5,2.3,51-60,Heavy (36-50)
U36271,32,Other,Professional,iOS,10.0,6.6,3,6.8,4,40,1,7.2,29-39,Heavy (36-50)
U36272,19,Female,Freelancer,iOS,9.7,7.6,7,4.6,1,14,1,3.7,18-28,Moderate (11-20)
U36273,49,Other,Freelancer,Android,10.1,3.2,1,5.1,10,47,4,10.1,40-50,Heavy (36-50)
U36274,35,Other,Professional,iOS,10.8,2.4,9,7.1,8,25,1,10.6,29-39,High (21-35)
U36275,24,Other,Freelancer,Android,7.3,3.7,9,6.2,5,42,5,5.2,18-28,Heavy (36-50)
U36276,46,Other,Freelancer,Android,5.1,5.4,8,8.5,3,22,0,5.9,40-50,High (21-35)
U36277,54,Other,Business Owner,Android,11.9,6.8,3,6.0,9,25,6,13.8,51-60,High (21-35)
U36278,54,Male,Business Owner,iOS,7.1,6.1,9,7.2,5,53,4,9.2,51-60,Heavy (36-50)
U36279,59,Other,Professional,Android,5.8,8.0,5,6.8,5,34,0,11.3,51-60,High (21-35)
U36280,44,Male,Business Owner,Android,6.3,6.8,8,7.7,5,56,3,8.2,40-50,Heavy (36-50)
U36281,38,Male,Professional,Android,11.6,5.4,5,5.9,5,55,3,12.9,29-39,Heavy (36-50)
U36282,35,Other,Student,iOS,10.6,1.1,5,4.3,7,42,6,12.7,29-39,Heavy (36-50)
U36283,44,Male,Business Owner,Android,4.0,5.2,6,7.3,7,18,5,9.8,40-50,Moderate (11-20)
U36284,42,Female,Business Owner,Android,8.3,7.0,1,6.8,5,37,2,3.0,40-50,Heavy (36-50)
U36285,27,Female,Professional,Android,8.4,6.1,8,7.3,10,39,0,13.3,18-28,Heavy (36-50)
U36286,50,Male,Professional,iOS,2.2,2.3,6,4.2,6,10,1,11.6,40-50,Light (1-10)
U36287,57,Female,Freelancer,Android,6.3,5.4,6,7.1,8,13,5,11.6,51-60,Moderate (11-20)
U36288,49,Other,Freelancer,Android,1.7,7.7,4,7.2,5,46,5,6.6,40-50,Heavy (36-50)
U36289,30,Female,Business Owner,Android,1.3,2.2,9,4.5,7,29,5,10.3,29-39,High (21-35)
U36290,40,Male,Student,Android,2.9,1.9,3,6.2,9,56,5,6.7,40-50,Heavy (36-50)
U36291,24,Male,Freelancer,Android,9.3,6.8,3,4.3,9,47,2,5.4,18-28,Heavy (36-50)
U36292,51,Other,Freelancer,Android,6.8,3.6,3,5.5,10,53,0,10.1,51-60,Heavy (36-50)
U36293,56,Other,Business Owner,Android,1.6,5.1,3,6.5,3,14,4,11.4,51-60,Moderate (11-20)
U36294,42,Male,Business Owner,iOS,7.8,1.1,8,7.9,8,11,6,13.0,40-50,Moderate (11-20)
U36295,28,Female,Freelancer,Android,6.5,6.5,8,4.2,8,16,0,6.1,18-28,Moderate (11-20)
U36296,27,Male,Student,iOS,7.2,6.9,10,7.5,4,57,6,7.5,18-28,Heavy (36-50)
U36297,39,Other,Freelancer,Android,1.5,6.7,3,6.7,7,41,2,13.0,29-39,Heavy (36-50)
U36298,27,Female,Professional,iOS,5.9,6.4,1,8.5,7,34,3,11.0,18-28,High (21-35)
U36299,46,Male,Freelancer,Android,10.9,2.5,1,5.1,9,48,3,5.3,40-50,Heavy (36-50)
U36300,38,Other,Student,iOS,6.3,5.1,7,8.4,5,9,4,7.6,29-39,Light (1-10)
U36301,58,Female,Student,iOS,8.1,2.9,7,6.3,7,16,4,12.8,51-60,Moderate (11-20)
U36302,43,Female,Student,Android,1.7,1.6,4,6.3,6,27,6,8.5,40-50,High (21-35)
U36303,21,Other,Professional,Android,5.0,7.7,4,7.6,3,46,6,7.2,18-28,Heavy (36-50)
U36304,18,Female,Freelancer,iOS,8.8,7.5,3,7.0,10,23,2,5.8,18-28,High (21-35)
U36305,28,Other,Freelancer,Android,7.9,4.2,10,8.9,8,40,1,7.9,18-28,Heavy (36-50)
U36306,26,Female,Business Owner,iOS,6.1,0.5,6,8.5,5,14,1,8.1,18-28,Moderate (11-20)
U36307,33,Male,Business Owner,iOS,10.2,6.9,10,7.6,3,60,0,6.8,29-39,Heavy (36-50)
U36308,20,Female,Professional,iOS,11.0,1.7,8,4.7,3,20,5,9.2,18-28,Moderate (11-20)
U36309,26,Male,Professional,iOS,5.2,2.2,2,5.8,1,32,1,4.9,18-28,High (21-35)
U36310,32,Female,Business Owner,iOS,11.8,4.2,8,5.6,10,55,5,13.1,29-39,Heavy (36-50)
U36311,36,Other,Student,iOS,11.8,7.8,10,5.2,2,26,0,12.1,29-39,High (21-35)
U36312,20,Other,Student,iOS,7.4,1.9,1,6.5,6,23,6,5.9,18-28,High (21-35)
U36313,41,Male,Business Owner,iOS,2.4,4.0,6,4.9,9,49,1,12.1,40-50,Heavy (36-50)
U36314,42,Male,Business Owner,Android,8.5,2.6,7,4.9,8,16,2,2.2,40-50,Moderate (11-20)
U36315,47,Female,Student,Android,11.8,2.8,5,5.5,3,45,1,5.8,40-50,Heavy (36-50)
U36316,46,Other,Student,Android,8.9,3.0,5,7.3,3,57,6,5.1,40-50,Heavy (36-50)
U36317,24,Female,Freelancer,Android,1.5,7.3,9,6.6,8,60,3,5.7,18-28,Heavy (36-50)
U36318,29,Other,Freelancer,Android,5.1,4.4,1,8.5,5,35,3,2.8,29-39,High (21-35)
U36319,41,Male,Student,Android,2.4,3.3,7,4.7,9,44,0,13.2,40-50,Heavy (36-50)
U36320,23,Other,Business Owner,Android,10.7,3.5,3,6.7,8,48,1,5.8,18-28,Heavy (36-50)
U36321,60,Other,Freelancer,iOS,2.7,0.7,9,8.6,8,48,6,7.1,51-60,Heavy (36-50)
U36322,41,Other,Business Owner,Android,3.3,2.5,10,5.3,5,10,0,11.1,40-50,Light (1-10)
U36323,51,Female,Business Owner,Android,4.1,4.9,8,7.6,3,19,1,6.3,51-60,Moderate (11-20)
U36324,54,Male,Professional,iOS,7.5,5.3,1,4.1,6,54,0,12.5,51-60,Heavy (36-50)
U36325,20,Female,Business Owner,iOS,5.9,1.0,6,7.5,4,25,1,12.6,18-28,High (21-35)
U36326,34,Other,Business Owner,iOS,7.0,6.3,3,5.1,3,20,4,3.1,29-39,Moderate (11-20)
U36327,24,Other,Student,Android,2.0,4.7,8,4.7,9,41,3,12.7,18-28,Heavy (36-50)
U36328,51,Female,Student,Android,3.0,6.3,2,8.4,4,37,3,12.0,51-60,Heavy (36-50)
U36329,58,Male,Professional,iOS,5.7,6.4,10,6.1,8,18,3,6.6,51-60,Moderate (11-20)
U36330,28,Female,Business Owner,iOS,2.6,3.2,2,4.1,10,32,4,6.1,18-28,High (21-35)
U36331,50,Other,Professional,Android,4.4,3.3,10,4.0,10,41,3,5.5,40-50,Heavy (36-50)
U36332,18,Male,Professional,iOS,5.7,6.6,6,8.1,7,27,2,7.1,18-28,High (21-35)
U36333,39,Female,Professional,iOS,4.5,6.8,8,6.2,9,55,3,8.2,29-39,Heavy (36-50)
U36334,22,Male,Professional,Android,6.5,6.5,8,5.8,10,33,0,7.8,18-28,High (21-35)
U36335,44,Other,Student,Android,10.0,4.6,5,4.1,9,59,3,6.6,40-50,Heavy (36-50)
U36336,43,Male,Business Owner,iOS,1.1,2.6,9,7.2,2,20,0,2.6,40-50,Moderate (11-20)
U36337,45,Male,Freelancer,Android,8.8,6.6,2,7.1,9,12,5,5.9,40-50,Moderate (11-20)
U36338,20,Female,Professional,Android,5.1,4.0,2,8.9,8,56,3,4.6,18-28,Heavy (36-50)
U36339,52,Male,Professional,iOS,7.9,6.6,3,7.8,10,13,1,10.4,51-60,Moderate (11-20)
U36340,25,Female,Freelancer,iOS,9.7,3.2,1,6.7,1,41,1,6.1,18-28,Heavy (36-50)
U36341,29,Other,Business Owner,iOS,3.3,2.9,9,4.6,8,40,2,11.0,29-39,Heavy (36-50)
U36342,31,Male,Business Owner,Android,8.6,5.8,6,4.7,5,41,3,11.9,29-39,Heavy (36-50)
U36343,55,Female,Professional,Android,4.6,6.1,8,6.5,7,33,6,10.4,51-60,High (21-35)
U36344,26,Female,Business Owner,Android,6.8,7.7,5,8.2,1,56,3,6.6,18-28,Heavy (36-50)
U36345,49,Male,Business Owner,Android,1.3,1.2,9,5.0,5,10,2,12.7,40-50,Light (1-10)
U36346,51,Male,Business Owner,iOS,1.3,4.2,5,7.7,2,32,5,7.5,51-60,High (21-35)
U36347,53,Female,Business Owner,iOS,6.6,6.0,9,6.3,9,60,1,3.0,51-60,Heavy (36-50)
U36348,36,Other,Student,iOS,8.7,2.4,6,5.0,10,52,0,6.9,29-39,Heavy (36-50)
U36349,35,Other,Business Owner,Android,5.9,1.1,5,4.2,7,32,2,6.6,29-39,High (21-35)
U36350,49,Female,Freelancer,iOS,6.6,5.0,1,6.5,5,15,1,7.1,40-50,Moderate (11-20)
U36351,58,Male,Student,iOS,10.1,8.0,1,8.3,1,25,1,10.7,51-60,High (21-35)
U36352,57,Male,Business Owner,Android,8.2,6.0,5,5.3,7,38,5,3.8,51-60,Heavy (36-50)
U36353,20,Other,Student,iOS,4.8,4.5,9,5.1,4,37,5,11.1,18-28,Heavy (36-50)
U36354,55,Male,Business Owner,Android,2.3,4.1,4,7.3,2,30,1,7.1,51-60,High (21-35)
U36355,53,Female,Freelancer,Android,10.0,6.6,10,7.5,6,40,2,5.2,51-60,Heavy (36-50)
U36356,42,Male,Student,Android,8.5,1.7,3,6.4,4,23,5,9.2,40-50,High (21-35)
U36357,30,Male,Business Owner,Android,11.8,1.3,10,7.8,8,9,1,6.7,29-39,Light (1-10)
U36358,44,Male,Professional,Android,9.0,1.4,8,5.7,2,7,0,6.4,40-50,Light (1-10)
U36359,23,Male,Freelancer,iOS,6.7,6.2,5,8.6,8,18,2,5.0,18-28,Moderate (11-20)
U36360,38,Other,Freelancer,Android,6.9,5.3,2,8.4,9,58,5,7.4,29-39,Heavy (36-50)
U36361,26,Other,Professional,Android,10.6,2.0,6,7.2,7,16,2,5.1,18-28,Moderate (11-20)
U36362,48,Male,Freelancer,Android,2.6,0.8,9,7.5,1,27,4,9.3,40-50,High (21-35)
U36363,43,Female,Freelancer,iOS,7.9,5.2,2,6.1,3,41,6,13.9,40-50,Heavy (36-50)
U36364,57,Male,Professional,iOS,1.9,7.5,10,4.3,10,46,5,6.0,51-60,Heavy (36-50)
U36365,38,Other,Freelancer,iOS,9.6,6.1,1,7.0,3,58,5,2.5,29-39,Heavy (36-50)
U36366,53,Female,Student,Android,6.3,3.3,6,4.9,7,51,1,11.6,51-60,Heavy (36-50)
U36367,36,Female,Freelancer,Android,6.5,2.7,1,4.0,2,48,2,7.4,29-39,Heavy (36-50)
U36368,37,Female,Student,iOS,11.4,4.8,3,6.5,1,14,4,7.9,29-39,Moderate (11-20)
U36369,37,Male,Student,iOS,5.2,3.9,4,7.3,7,23,2,12.2,29-39,High (21-35)
U36370,27,Female,Business Owner,Android,5.6,7.2,3,9.0,5,29,4,5.1,18-28,High (21-35)
U36371,18,Other,Business Owner,Android,4.2,6.1,1,5.0,4,11,6,11.1,18-28,Moderate (11-20)
U36372,27,Female,Student,iOS,7.0,6.1,10,4.7,6,50,6,11.2,18-28,Heavy (36-50)
U36373,28,Other,Freelancer,Android,3.5,5.6,6,8.5,10,41,3,4.4,18-28,Heavy (36-50)
U36374,34,Female,Student,Android,6.5,1.7,9,8.2,7,20,6,6.0,29-39,Moderate (11-20)
U36375,53,Male,Professional,iOS,10.9,7.8,1,4.1,8,48,6,8.1,51-60,Heavy (36-50)
U36376,27,Male,Business Owner,Android,5.0,2.9,6,5.4,4,54,0,4.1,18-28,Heavy (36-50)
U36377,34,Male,Student,Android,7.4,5.8,7,4.9,10,48,5,5.0,29-39,Heavy (36-50)
U36378,52,Male,Freelancer,Android,2.1,3.7,8,6.4,6,35,1,4.1,51-60,High (21-35)
U36379,52,Male,Business Owner,Android,7.6,6.5,2,8.4,9,47,5,4.4,51-60,Heavy (36-50)
U36380,43,Female,Professional,Android,2.0,6.7,1,4.2,4,14,6,7.2,40-50,Moderate (11-20)
U36381,30,Other,Student,iOS,11.1,7.9,7,6.2,8,39,0,13.8,29-39,Heavy (36-50)
U36382,22,Female,Student,Android,9.8,3.3,8,4.1,7,35,6,10.0,18-28,High (21-35)
U36383,33,Other,Business Owner,Android,8.6,3.4,1,5.7,9,58,1,5.1,29-39,Heavy (36-50)
U36384,47,Female,Student,Android,10.7,7.2,7,7.0,1,48,6,10.5,40-50,Heavy (36-50)
U36385,33,Female,Student,Android,5.8,6.2,7,7.8,8,47,5,10.7,29-39,Heavy (36-50)
U36386,47,Male,Freelancer,Android,5.2,7.3,3,4.3,1,33,6,3.6,40-50,High (21-35)
U36387,22,Female,Freelancer,iOS,1.4,4.0,9,7.7,1,37,0,8.2,18-28,Heavy (36-50)
U36388,37,Female,Student,iOS,9.8,6.8,1,4.4,6,43,6,10.8,29-39,Heavy (36-50)
U36389,41,Female,Business Owner,Android,4.2,1.2,3,4.2,5,30,5,4.6,40-50,High (21-35)
U36390,20,Male,Business Owner,iOS,9.4,5.9,3,8.3,9,32,0,13.6,18-28,High (21-35)
U36391,32,Male,Professional,iOS,10.0,1.9,1,4.7,2,12,5,9.8,29-39,Moderate (11-20)
U36392,22,Female,Business Owner,Android,9.2,4.2,10,6.9,7,50,3,12.5,18-28,Heavy (36-50)
U36393,25,Male,Professional,iOS,6.2,5.1,9,6.6,10,45,2,3.9,18-28,Heavy (36-50)
U36394,52,Female,Business Owner,iOS,4.5,2.0,1,6.8,6,47,4,13.7,51-60,Heavy (36-50)
U36395,20,Other,Freelancer,Android,5.6,5.1,2,5.1,1,11,2,7.6,18-28,Moderate (11-20)
U36396,27,Other,Business Owner,iOS,1.7,4.0,3,5.1,5,22,5,8.7,18-28,High (21-35)
U36397,42,Male,Student,Android,2.1,6.3,1,5.8,4,59,6,2.5,40-50,Heavy (36-50)
U36398,42,Male,Business Owner,iOS,7.8,6.7,8,8.2,7,40,0,2.5,40-50,Heavy (36-50)
U36399,58,Female,Professional,Android,2.1,4.9,7,7.6,5,37,4,9.6,51-60,Heavy (36-50)
U36400,55,Female,Freelancer,Android,7.6,1.3,5,5.6,6,57,4,4.1,51-60,Heavy (36-50)
U36401,25,Other,Student,Android,11.4,7.4,10,7.0,7,50,5,6.3,18-28,Heavy (36-50)
U36402,34,Other,Professional,Android,3.6,0.8,8,7.2,10,16,4,10.3,29-39,Moderate (11-20)
U36403,25,Male,Professional,iOS,10.1,3.8,8,6.8,7,54,4,4.9,18-28,Heavy (36-50)
U36404,56,Other,Professional,iOS,1.1,7.3,5,4.0,5,23,0,4.0,51-60,High (21-35)
U36405,33,Male,Professional,Android,8.0,4.1,10,7.6,8,21,1,10.9,29-39,High (21-35)
U36406,60,Female,Student,iOS,2.3,1.1,6,5.1,3,57,0,9.2,51-60,Heavy (36-50)
U36407,54,Other,Freelancer,iOS,4.0,3.5,3,8.4,2,39,6,11.6,51-60,Heavy (36-50)
U36408,44,Male,Professional,iOS,3.0,5.2,4,7.4,1,18,2,12.4,40-50,Moderate (11-20)
U36409,18,Male,Professional,Android,5.2,6.5,8,4.9,9,45,0,7.0,18-28,Heavy (36-50)
U36410,42,Male,Professional,Android,10.6,1.6,10,8.8,1,55,4,2.6,40-50,Heavy (36-50)
U36411,23,Male,Freelancer,Android,5.0,3.0,4,8.2,10,5,5,2.5,18-28,Light (1-10)
U36412,19,Male,Freelancer,iOS,7.2,5.4,1,4.6,7,22,1,6.1,18-28,High (21-35)
U36413,34,Male,Student,Android,8.7,0.9,8,5.9,2,17,5,13.7,29-39,Moderate (11-20)
U36414,47,Other,Student,iOS,4.6,6.6,4,5.2,9,32,5,9.5,40-50,High (21-35)
U36415,23,Male,Freelancer,iOS,2.5,1.0,6,7.5,2,60,2,4.2,18-28,Heavy (36-50)
U36416,50,Female,Business Owner,Android,10.7,4.1,9,8.5,4,46,4,13.3,40-50,Heavy (36-50)
U36417,54,Male,Student,Android,1.2,4.4,6,7.4,8,10,0,7.1,51-60,Light (1-10)
